user_id,competency_id,current_level,level_status,confidence,assessed_at,source,source_id,provenance,source_type,created_at,updated_at
USR-014,COMP-021,4,KNOWN,0.84,2026-09-01T09:00:00Z,SIMULATED_MANAGER_VALIDATION,SRC-MOCK,SYNTHETIC,SYNTHETIC,2026-09-07T06:15:00Z,2026-09-07T06:15:00Z
USR-014,COMP-022,2,KNOWN,0.84,2026-09-01T09:00:00Z,SIMULATED_MANAGER_VALIDATION,SRC-MOCK,SYNTHETIC,SYNTHETIC,2026-09-07T06:15:00Z,2026-09-07T06:15:00Z
USR-014,COMP-024,3,KNOWN,0.84,2026-09-01T09:00:00Z,SIMULATED_MANAGER_VALIDATION,SRC-MOCK,SYNTHETIC,SYNTHETIC,2026-09-07T06:15:00Z,2026-09-07T06:15:00Z
USR-014,COMP-028,3,KNOWN,0.84,2026-09-01T09:00:00Z,SIMULATED_MANAGER_VALIDATION,SRC-MOCK,SYNTHETIC,SYNTHETIC,2026-09-07T06:15:00Z,2026-09-07T06:15:00Z
USR-015,COMP-003,3,KNOWN,0.86,2026-09-01T09:00:00Z,SIMULATED_MANAGER_VALIDATION,SRC-MOCK,SYNTHETIC,SYNTHETIC,2026-09-07T06:15:00Z,2026-09-07T06:15:00Z
USR-015,COMP-005,3,KNOWN,0.86,2026-09-01T09:00:00Z,SIMULATED_MANAGER_VALIDATION,SRC-MOCK,SYNTHETIC,SYNTHETIC,2026-09-07T06:15:00Z,2026-09-07T06:15:00Z
USR-015,COMP-009,3,KNOWN,0.86,2026-09-01T09:00:00Z,SIMULATED_MANAGER_VALIDATION,SRC-MOCK,SYNTHETIC,SYNTHETIC,2026-09-07T06:15:00Z,2026-09-07T06:15:00Z
USR-015,COMP-011,3,KNOWN,0.86,2026-09-01T09:00:00Z,SIMULATED_MANAGER_VALIDATION,SRC-MOCK,SYNTHETIC,SYNTHETIC,2026-09-07T06:15:00Z,2026-09-07T06:15:00Z
USR-015,COMP-014,3,KNOWN,0.86,2026-09-01T09:00:00Z,SIMULATED_MANAGER_VALIDATION,SRC-MOCK,SYNTHETIC,SYNTHETIC,2026-09-07T06:15:00Z,2026-09-07T06:15:00Z
USR-015,COMP-016,3,KNOWN,0.86,2026-09-01T09:00:00Z,SIMULATED_MANAGER_VALIDATION,SRC-MOCK,SYNTHETIC,SYNTHETIC,2026-09-07T06:15:00Z,2026-09-07T06:15:00Z
USR-015,COMP-017,3,KNOWN,0.86,2026-09-01T09:00:00Z,SIMULATED_MANAGER_VALIDATION,SRC-MOCK,SYNTHETIC,SYNTHETIC,2026-09-07T06:15:00Z,2026-09-07T06:15:00Z
USR-015,COMP-018,3,KNOWN,0.86,2026-09-01T09:00:00Z,SIMULATED_MANAGER_VALIDATION,SRC-MOCK,SYNTHETIC,SYNTHETIC,2026-09-07T06:15:00Z,2026-09-07T06:15:00Z
USR-015,COMP-025,2,KNOWN,0.86,2026-09-01T09:00:00Z,SIMULATED_MANAGER_VALIDATION,SRC-MOCK,SYNTHETIC,SYNTHETIC,2026-09-07T06:15:00Z,2026-09-07T06:15:00Z
USR-015,COMP-026,3,KNOWN,0.86,2026-09-01T09:00:00Z,SIMULATED_MANAGER_VALIDATION,SRC-MOCK,SYNTHETIC,SYNTHETIC,2026-09-07T06:15:00Z,2026-09-07T06:15:00Z
USR-015,COMP-027,3,KNOWN,0.86,2026-09-01T09:00:00Z,SIMULATED_MANAGER_VALIDATION,SRC-MOCK,SYNTHETIC,SYNTHETIC,2026-09-07T06:15:00Z,2026-09-07T06:15:00Z
USR-015,COMP-028,2,KNOWN,0.86,2026-09-01T09:00:00Z,SIMULATED_MANAGER_VALIDATION,SRC-MOCK,SYNTHETIC,SYNTHETIC,2026-09-07T06:15:00Z,2026-09-07T06:15:00Z
USR-015,COMP-029,1,KNOWN,0.86,2026-09-01T09:00:00Z,SIMULATED_MANAGER_VALIDATION,SRC-MOCK,SYNTHETIC,SYNTHETIC,2026-09-07T06:15:00Z,2026-09-07T06:15:00Z
USR-016,COMP-003,3,KNOWN,0.8,2026-09-01T09:00:00Z,SIMULATED_MANAGER_VALIDATION,SRC-MOCK,SYNTHETIC,SYNTHETIC,2026-09-07T06:15:00Z,2026-09-07T06:15:00Z
USR-016,COMP-005,3,KNOWN,0.8,2026-09-01T09:00:00Z,SIMULATED_MANAGER_VALIDATION,SRC-MOCK,SYNTHETIC,SYNTHETIC,2026-09-07T06:15:00Z,2026-09-07T06:15:00Z
USR-016,COMP-009,3,KNOWN,0.8,2026-09-01T09:00:00Z,SIMULATED_MANAGER_VALIDATION,SRC-MOCK,SYNTHETIC,SYNTHETIC,2026-09-07T06:15:00Z,2026-09-07T06:15:00Z
USR-016,COMP-011,3,KNOWN,0.8,2026-09-01T09:00:00Z,SIMULATED_MANAGER_VALIDATION,SRC-MOCK,SYNTHETIC,SYNTHETIC,2026-09-07T06:15:00Z,2026-09-07T06:15:00Z
USR-016,COMP-014,3,KNOWN,0.8,2026-09-01T09:00:00Z,SIMULATED_MANAGER_VALIDATION,SRC-MOCK,SYNTHETIC,SYNTHETIC,2026-09-07T06:15:00Z,2026-09-07T06:15:00Z
USR-016,COMP-016,3,KNOWN,0.8,2026-09-01T09:00:00Z,SIMULATED_MANAGER_VALIDATION,SRC-MOCK,SYNTHETIC,SYNTHETIC,2026-09-07T06:15:00Z,2026-09-07T06:15:00Z
USR-016,COMP-017,3,KNOWN,0.8,2026-09-01T09:00:00Z,SIMULATED_MANAGER_VALIDATION,SRC-MOCK,SYNTHETIC,SYNTHETIC,2026-09-07T06:15:00Z,2026-09-07T06:15:00Z
USR-016,COMP-018,3,KNOWN,0.8,2026-09-01T09:00:00Z,SIMULATED_MANAGER_VALIDATION,SRC-MOCK,SYNTHETIC,SYNTHETIC,2026-09-07T06:15:00Z,2026-09-07T06:15:00Z
USR-016,COMP-025,3,KNOWN,0.8,2026-09-01T09:00:00Z,SIMULATED_MANAGER_VALIDATION,SRC-MOCK,SYNTHETIC,SYNTHETIC,2026-09-07T06:15:00Z,2026-09-07T06:15:00Z
USR-016,COMP-026,2,KNOWN,0.8,2026-09-01T09:00:00Z,SIMULATED_MANAGER_VALIDATION,SRC-MOCK,SYNTHETIC,SYNTHETIC,2026-09-07T06:15:00Z,2026-09-07T06:15:00Z
USR-016,COMP-027,4,KNOWN,0.8,2026-09-01T09:00:00Z,SIMULATED_MANAGER_VALIDATION,SRC-MOCK,SYNTHETIC,SYNTHETIC,2026-09-07T06:15:00Z,2026-09-07T06:15:00Z
USR-016,COMP-028,3,KNOWN,0.8,2026-09-01T09:00:00Z,SIMULATED_MANAGER_VALIDATION,SRC-MOCK,SYNTHETIC,SYNTHETIC,2026-09-07T06:15:00Z,2026-09-07T06:15:00Z
USR-016,COMP-029,2,KNOWN,0.8,2026-09-01T09:00:00Z,SIMULATED_MANAGER_VALIDATION,SRC-MOCK,SYNTHETIC,SYNTHETIC,2026-09-07T06:15:00Z,2026-09-07T06:15:00Z
USR-017,COMP-003,3,KNOWN,0.82,2026-09-01T09:00:00Z,SIMULATED_MANAGER_VALIDATION,SRC-MOCK,SYNTHETIC,SYNTHETIC,2026-09-07T06:15:00Z,2026-09-07T06:15:00Z
USR-017,COMP-005,3,KNOWN,0.82,2026-09-01T09:00:00Z,SIMULATED_MANAGER_VALIDATION,SRC-MOCK,SYNTHETIC,SYNTHETIC,2026-09-07T06:15:00Z,2026-09-07T06:15:00Z
USR-017,COMP-009,3,KNOWN,0.82,2026-09-01T09:00:00Z,SIMULATED_MANAGER_VALIDATION,SRC-MOCK,SYNTHETIC,SYNTHETIC,2026-09-07T06:15:00Z,2026-09-07T06:15:00Z
USR-017,COMP-011,3,KNOWN,0.82,2026-09-01T09:00:00Z,SIMULATED_MANAGER_VALIDATION,SRC-MOCK,SYNTHETIC,SYNTHETIC,2026-09-07T06:15:00Z,2026-09-07T06:15:00Z
USR-017,COMP-014,3,KNOWN,0.82,2026-09-01T09:00:00Z,SIMULATED_MANAGER_VALIDATION,SRC-MOCK,SYNTHETIC,SYNTHETIC,2026-09-07T06:15:00Z,2026-09-07T06:15:00Z
USR-017,COMP-016,3,KNOWN,0.82,2026-09-01T09:00:00Z,SIMULATED_MANAGER_VALIDATION,SRC-MOCK,SYNTHETIC,SYNTHETIC,2026-09-07T06:15:00Z,2026-09-07T06:15:00Z
USR-017,COMP-017,3,KNOWN,0.82,2026-09-01T09:00:00Z,SIMULATED_MANAGER_VALIDATION,SRC-MOCK,SYNTHETIC,SYNTHETIC,2026-09-07T06:15:00Z,2026-09-07T06:15:00Z
USR-017,COMP-018,3,KNOWN,0.82,2026-09-01T09:00:00Z,SIMULATED_MANAGER_VALIDATION,SRC-MOCK,SYNTHETIC,SYNTHETIC,2026-09-07T06:15:00Z,2026-09-07T06:15:00Z
USR-017,COMP-025,3,KNOWN,0.82,2026-09-01T09:00:00Z,SIMULATED_MANAGER_VALIDATION,SRC-MOCK,SYNTHETIC,SYNTHETIC,2026-09-07T06:15:00Z,2026-09-07T06:15:00Z
USR-017,COMP-026,3,KNOWN,0.82,2026-09-01T09:00:00Z,SIMULATED_MANAGER_VALIDATION,SRC-MOCK,SYNTHETIC,SYNTHETIC,2026-09-07T06:15:00Z,2026-09-07T06:15:00Z
USR-017,COMP-027,2,KNOWN,0.82,2026-09-01T09:00:00Z,SIMULATED_MANAGER_VALIDATION,SRC-MOCK,SYNTHETIC,SYNTHETIC,2026-09-07T06:15:00Z,2026-09-07T06:15:00Z
USR-017,COMP-028,2,KNOWN,0.82,2026-09-01T09:00:00Z,SIMULATED_MANAGER_VALIDATION,SRC-MOCK,SYNTHETIC,SYNTHETIC,2026-09-07T06:15:00Z,2026-09-07T06:15:00Z
USR-017,COMP-029,3,KNOWN,0.82,2026-09-01T09:00:00Z,SIMULATED_MANAGER_VALIDATION,SRC-MOCK,SYNTHETIC,SYNTHETIC,2026-09-07T06:15:00Z,2026-09-07T06:15:00Z
USR-018,COMP-003,3,KNOWN,0.84,2026-09-01T09:00:00Z,SIMULATED_MANAGER_VALIDATION,SRC-MOCK,SYNTHETIC,SYNTHETIC,2026-09-07T06:15:00Z,2026-09-07T06:15:00Z
USR-018,COMP-004,3,KNOWN,0.84,2026-09-01T09:00:00Z,SIMULATED_MANAGER_VALIDATION,SRC-MOCK,SYNTHETIC,SYNTHETIC,2026-09-07T06:15:00Z,2026-09-07T06:15:00Z
USR-018,COMP-006,2,KNOWN,0.84,2026-09-01T09:00:00Z,SIMULATED_MANAGER_VALIDATION,SRC-MOCK,SYNTHETIC,SYNTHETIC,2026-09-07T06:15:00Z,2026-09-07T06:15:00Z
USR-018,COMP-009,3,KNOWN,0.84,2026-09-01T09:00:00Z,SIMULATED_MANAGER_VALIDATION,SRC-MOCK,SYNTHETIC,SYNTHETIC,2026-09-07T06:15:00Z,2026-09-07T06:15:00Z
USR-018,COMP-011,2,KNOWN,0.84,2026-09-01T09:00:00Z,SIMULATED_MANAGER_VALIDATION,SRC-MOCK,SYNTHETIC,SYNTHETIC,2026-09-07T06:15:00Z,2026-09-07T06:15:00Z
USR-018,COMP-014,3,KNOWN,0.84,2026-09-01T09:00:00Z,SIMULATED_MANAGER_VALIDATION,SRC-MOCK,SYNTHETIC,SYNTHETIC,2026-09-07T06:15:00Z,2026-09-07T06:15:00Z
USR-018,COMP-015,3,KNOWN,0.84,2026-09-01T09:00:00Z,SIMULATED_MANAGER_VALIDATION,SRC-MOCK,SYNTHETIC,SYNTHETIC,2026-09-07T06:15:00Z,2026-09-07T06:15:00Z
USR-018,COMP-016,3,KNOWN,0.84,2026-09-01T09:00:00Z,SIMULATED_MANAGER_VALIDATION,SRC-MOCK,SYNTHETIC,SYNTHETIC,2026-09-07T06:15:00Z,2026-09-07T06:15:00Z
USR-018,COMP-017,3,KNOWN,0.84,2026-09-01T09:00:00Z,SIMULATED_MANAGER_VALIDATION,SRC-MOCK,SYNTHETIC,SYNTHETIC,2026-09-07T06:15:00Z,2026-09-07T06:15:00Z
USR-018,COMP-018,3,KNOWN,0.84,2026-09-01T09:00:00Z,SIMULATED_MANAGER_VALIDATION,SRC-MOCK,SYNTHETIC,SYNTHETIC,2026-09-07T06:15:00Z,2026-09-07T06:15:00Z
USR-018,COMP-022,3,KNOWN,0.84,2026-09-01T09:00:00Z,SIMULATED_MANAGER_VALIDATION,SRC-MOCK,SYNTHETIC,SYNTHETIC,2026-09-07T06:15:00Z,2026-09-07T06:15:00Z
USR-018,COMP-023,2,KNOWN,0.84,2026-09-01T09:00:00Z,SIMULATED_MANAGER_VALIDATION,SRC-MOCK,SYNTHETIC,SYNTHETIC,2026-09-07T06:15:00Z,2026-09-07T06:15:00Z
USR-018,COMP-024,2,KNOWN,0.84,2026-09-01T09:00:00Z,SIMULATED_MANAGER_VALIDATION,SRC-MOCK,SYNTHETIC,SYNTHETIC,2026-09-07T06:15:00Z,2026-09-07T06:15:00Z
USR-018,COMP-SAMPLING,3,KNOWN,0.84,2026-09-01T09:00:00Z,SIMULATED_MANAGER_VALIDATION,SRC-MOCK,SYNTHETIC,SYNTHETIC,2026-09-07T06:15:00Z,2026-09-07T06:15:00Z
USR-019,COMP-003,3,KNOWN,0.86,2026-09-01T09:00:00Z,SIMULATED_MANAGER_VALIDATION,SRC-MOCK,SYNTHETIC,SYNTHETIC,2026-09-07T06:15:00Z,2026-09-07T06:15:00Z
USR-019,COMP-009,3,KNOWN,0.86,2026-09-01T09:00:00Z,SIMULATED_MANAGER_VALIDATION,SRC-MOCK,SYNTHETIC,SYNTHETIC,2026-09-07T06:15:00Z,2026-09-07T06:15:00Z
USR-019,COMP-013,2,KNOWN,0.86,2026-09-01T09:00:00Z,SIMULATED_MANAGER_VALIDATION,SRC-MOCK,SYNTHETIC,SYNTHETIC,2026-09-07T06:15:00Z,2026-09-07T06:15:00Z
USR-019,COMP-014,3,KNOWN,0.86,2026-09-01T09:00:00Z,SIMULATED_MANAGER_VALIDATION,SRC-MOCK,SYNTHETIC,SYNTHETIC,2026-09-07T06:15:00Z,2026-09-07T06:15:00Z
USR-019,COMP-016,3,KNOWN,0.86,2026-09-01T09:00:00Z,SIMULATED_MANAGER_VALIDATION,SRC-MOCK,SYNTHETIC,SYNTHETIC,2026-09-07T06:15:00Z,2026-09-07T06:15:00Z
USR-019,COMP-017,3,KNOWN,0.86,2026-09-01T09:00:00Z,SIMULATED_MANAGER_VALIDATION,SRC-MOCK,SYNTHETIC,SYNTHETIC,2026-09-07T06:15:00Z,2026-09-07T06:15:00Z
USR-019,COMP-018,3,KNOWN,0.86,2026-09-01T09:00:00Z,SIMULATED_MANAGER_VALIDATION,SRC-MOCK,SYNTHETIC,SYNTHETIC,2026-09-07T06:15:00Z,2026-09-07T06:15:00Z
USR-019,COMP-024,2,KNOWN,0.86,2026-09-01T09:00:00Z,SIMULATED_MANAGER_VALIDATION,SRC-MOCK,SYNTHETIC,SYNTHETIC,2026-09-07T06:15:00Z,2026-09-07T06:15:00Z
USR-019,COMP-025,2,KNOWN,0.86,2026-09-01T09:00:00Z,SIMULATED_MANAGER_VALIDATION,SRC-MOCK,SYNTHETIC,SYNTHETIC,2026-09-07T06:15:00Z,2026-09-07T06:15:00Z
USR-019,COMP-027,2,KNOWN,0.86,2026-09-01T09:00:00Z,SIMULATED_MANAGER_VALIDATION,SRC-MOCK,SYNTHETIC,SYNTHETIC,2026-09-07T06:15:00Z,2026-09-07T06:15:00Z
USR-019,COMP-030,2,KNOWN,0.86,2026-09-01T09:00:00Z,SIMULATED_MANAGER_VALIDATION,SRC-MOCK,SYNTHETIC,SYNTHETIC,2026-09-07T06:15:00Z,2026-09-07T06:15:00Z
USR-019,COMP-031,2,KNOWN,0.86,2026-09-01T09:00:00Z,SIMULATED_MANAGER_VALIDATION,SRC-MOCK,SYNTHETIC,SYNTHETIC,2026-09-07T06:15:00Z,2026-09-07T06:15:00Z
USR-019,COMP-032,2,KNOWN,0.86,2026-09-01T09:00:00Z,SIMULATED_MANAGER_VALIDATION,SRC-MOCK,SYNTHETIC,SYNTHETIC,2026-09-07T06:15:00Z,2026-09-07T06:15:00Z
USR-020,COMP-003,3,KNOWN,0.8,2026-09-01T09:00:00Z,SIMULATED_MANAGER_VALIDATION,SRC-MOCK,SYNTHETIC,SYNTHETIC,2026-09-07T06:15:00Z,2026-09-07T06:15:00Z
USR-020,COMP-005,3,KNOWN,0.8,2026-09-01T09:00:00Z,SIMULATED_MANAGER_VALIDATION,SRC-MOCK,SYNTHETIC,SYNTHETIC,2026-09-07T06:15:00Z,2026-09-07T06:15:00Z
USR-020,COMP-009,3,KNOWN,0.8,2026-09-01T09:00:00Z,SIMULATED_MANAGER_VALIDATION,SRC-MOCK,SYNTHETIC,SYNTHETIC,2026-09-07T06:15:00Z,2026-09-07T06:15:00Z
USR-020,COMP-013,2,KNOWN,0.8,2026-09-01T09:00:00Z,SIMULATED_MANAGER_VALIDATION,SRC-MOCK,SYNTHETIC,SYNTHETIC,2026-09-07T06:15:00Z,2026-09-07T06:15:00Z
USR-020,COMP-014,3,KNOWN,0.8,2026-09-01T09:00:00Z,SIMULATED_MANAGER_VALIDATION,SRC-MOCK,SYNTHETIC,SYNTHETIC,2026-09-07T06:15:00Z,2026-09-07T06:15:00Z
USR-020,COMP-016,3,KNOWN,0.8,2026-09-01T09:00:00Z,SIMULATED_MANAGER_VALIDATION,SRC-MOCK,SYNTHETIC,SYNTHETIC,2026-09-07T06:15:00Z,2026-09-07T06:15:00Z
USR-020,COMP-017,3,KNOWN,0.8,2026-09-01T09:00:00Z,SIMULATED_MANAGER_VALIDATION,SRC-MOCK,SYNTHETIC,SYNTHETIC,2026-09-07T06:15:00Z,2026-09-07T06:15:00Z
USR-020,COMP-018,3,KNOWN,0.8,2026-09-01T09:00:00Z,SIMULATED_MANAGER_VALIDATION,SRC-MOCK,SYNTHETIC,SYNTHETIC,2026-09-07T06:15:00Z,2026-09-07T06:15:00Z
USR-020,COMP-030,2,KNOWN,0.8,2026-09-01T09:00:00Z,SIMULATED_MANAGER_VALIDATION,SRC-MOCK,SYNTHETIC,SYNTHETIC,2026-09-07T06:15:00Z,2026-09-07T06:15:00Z
USR-020,COMP-031,2,KNOWN,0.8,2026-09-01T09:00:00Z,SIMULATED_MANAGER_VALIDATION,SRC-MOCK,SYNTHETIC,SYNTHETIC,2026-09-07T06:15:00Z,2026-09-07T06:15:00Z
USR-020,COMP-032,1,KNOWN,0.8,2026-09-01T09:00:00Z,SIMULATED_MANAGER_VALIDATION,SRC-MOCK,SYNTHETIC,SYNTHETIC,2026-09-07T06:15:00Z,2026-09-07T06:15:00Z
